SJEU8777103: 28.233.918/3530-92<->65.419.099/1075-13
BUGJ8214764: 7193kg (25%)
EUQJ3200375: 4985kg (25%)
JCNZ9872322: 4098kg (25%)
PUMU6624238: 4866kg (25%)
JQAJ6751070: 3919kg (25%)
SDVU0224958: 4969kg (25%)
YOOJ4381382: 3590kg (25%)
SFWU9590591: 6461kg (25%)
BMKZ0781324: 3462kg (25%)
EZGJ5664890: 3597kg (25%)
RAYU3378619: 5962kg (25%)
KZSU7374585: 5767kg (25%)
YBKJ4551158: 6154kg (25%)
SIOZ4748723: 5662kg (25%)
GGKU0653176: 5321kg (25%)
TCXU1852734: 7199kg (25%)
WQWZ8664515: 6856kg (25%)
HCLU2448530: 5517kg (25%)
OSPZ1673995: 7561kg (25%)
USGZ5771345: 4210kg (25%)
JZMJ8067454: 4738kg (25%)
WRRZ0667934: 3789kg (25%)
KGHU6734843: 5680kg (25%)
MXWZ8847496: 5286kg (25%)
NBFJ9914605: 3953kg (25%)
FWJZ3913088: 4249kg (25%)
HMVZ0128602: 4159kg (25%)
SNOJ2117500: 5668kg (25%)
VXWU2904787: 2712kg (25%)
FWIU7210082: 4983kg (25%)
QAPU9054355: 5114kg (25%)
LWBZ3067338: 6532kg (25%)
RNSJ6825134: 6131kg (25%)
BSEJ4194425: 3612kg (25%)
JZJZ5763004: 4896kg (25%)
FQEJ3848828: 5286kg (25%)
LQHZ9780234: 5521kg (25%)
OBEJ1577907: 4229kg (25%)
NLTZ1252554: 5017kg (25%)
MBDJ1648909: 6958kg (25%)
ANNU4360209: 6532kg (25%)
MQJZ7643045: 7361kg (25%)
KFYJ0647771: 4920kg (25%)
HQRJ9783763: 4210kg (25%)
KGPU3815735: 3494kg (25%)
CDXU1184300: 5445kg (25%)
TGFU7222817: 5441kg (25%)
QJNJ8284469: 5898kg (25%)
LNJZ1061712: 5658kg (25%)
NAFJ8234498: 4203kg (25%)
QQYJ6484244: 4129kg (25%)
EHFU7480337: 5405kg (25%)
FIDJ1650836: 5900kg (25%)
BNLJ0584815: 4748kg (25%)
XFEU5096163: 3479kg (25%)
PKEU9893128: 2806kg (25%)
OBKU3051601: 5755kg (25%)
ZUFZ8368830: 3833kg (25%)
GXIU0471300: 5261kg (24%)
SRZU7933898: 2994kg (24%)
YCAZ1118709: 6043kg (24%)
YBTU3331282: 5928kg (24%)
VEAU7937285: 5497kg (24%)
ADQU2743680: 4266kg (24%)
AIAZ2410540: 4034kg (24%)
MFDJ1958920: 5503kg (24%)
SVQJ9275743: 6534kg (24%)
CTYJ2388133: 4535kg (24%)
YFQJ8386774: 4020kg (24%)
VPQZ7937150: 5104kg (24%)
TQJU4935463: 3362kg (24%)
TOWU7792979: 5364kg (24%)
PUNJ4153374: 5401kg (24%)
ZWAZ2692894: 2908kg (24%)
IRXZ8987416: 5028kg (24%)
PFAJ6591462: 4083kg (24%)
TXVJ8301774: 5296kg (24%)
XZHZ7308864: 5849kg (24%)
WOZU9941016: 3372kg (24%)
DXOJ8255000: 5522kg (24%)
WWLZ3907441: 5232kg (24%)
XIMU4909694: 6370kg (24%)
BDRZ6417759: 6556kg (24%)
XWSJ6104254: 5805kg (24%)
DLDU7676327: 3455kg (24%)
NUAZ0685721: 2474kg (24%)
YZKJ7313227: 6504kg (24%)
GMRZ3600969: 6351kg (24%)
JDSZ7566345: 4430kg (24%)
MOOJ1256396: 5206kg (24%)
OUEZ3637915: 4750kg (24%)
GHRU5237499: 3608kg (24%)
SVBZ6169586: 5304kg (24%)
DKDJ4779376: 5232kg (24%)
SPJU3950970: 6450kg (24%)
NIKU0140900: 7130kg (24%)
MEFJ3694258: 3948kg (24%)
YNGJ7462160: 3781kg (24%)
IOJJ2366413: 7117kg (24%)
KPFJ5127277: 5162kg (24%)
LJSJ8427504: 4310kg (24%)
LPUZ4786131: 6595kg (24%)
CEOJ8180786: 2665kg (24%)
OEQJ5341116: 4511kg (24%)
GOUJ6923469: 2849kg (24%)
UCUZ9369983: 4778kg (24%)
GVNZ4811256: 4981kg (24%)
ECSZ1562786: 3817kg (24%)
VQCJ9714112: 4640kg (24%)
UQIZ9811392: 4944kg (24%)
EOCZ7268096: 7201kg (24%)
QNDJ7869937: 4357kg (24%)
UFYJ9932992: 4069kg (24%)
PGWZ9099277: 5775kg (24%)
ZWPU0405660: 6671kg (24%)
YVTZ5063641: 3620kg (24%)
UTHJ5590387: 7329kg (24%)
UDKJ8866312: 5390kg (24%)
RVSJ1542596: 4818kg (24%)
YJQZ9857633: 2523kg (24%)
LSNZ7574332: 3520kg (24%)
TEXZ5411996: 3685kg (24%)
BPLJ6856620: 4695kg (24%)
LRNJ9511209: 5800kg (24%)
PMKJ3434099: 3319kg (24%)
APPZ9883498: 5220kg (24%)
LXYJ8624885: 5171kg (24%)
NZTJ8375746: 4856kg (24%)
DTWU4591496: 5053kg (24%)
KAWZ8647118: 5933kg (24%)
GCYJ2158516: 3779kg (24%)
SUGU5333706: 4193kg (24%)
ATKJ1311095: 3932kg (24%)
IYDJ5417584: 5032kg (24%)
OBYU8968456: 5569kg (24%)
NWDU9137170: 4937kg (24%)
IDKJ0230549: 3647kg (24%)
YJRJ1675124: 3527kg (24%)
HLOU9994801: 5188kg (24%)
LWTU4332323: 7137kg (24%)
SJEU4839463: 5295kg (24%)
IRQU4343926: 6835kg (24%)
GFCU4332880: 7187kg (24%)
TJOZ3806629: 6784kg (24%)
ABRJ7716331: 4590kg (24%)
UWTZ2649754: 5833kg (24%)
NAHZ9302948: 4591kg (24%)
BISU0388971: 6446kg (24%)
GGGU5070929: 7098kg (24%)
IVVJ9989173: 3283kg (24%)
OVPU0085825: 3250kg (24%)
KZCJ7946439: 5992kg (24%)
TUUZ0905365: 7033kg (24%)
VSCZ3388588: 6483kg (24%)
JGRZ6398419: 3709kg (24%)
FOFU1696011: 5472kg (24%)
HKLU3236827: 3413kg (24%)
ILZJ9933990: 3318kg (24%)
XPHU9925389: 6952kg (24%)
JKEJ0661496: 6410kg (24%)
JLYU0455672: 3511kg (24%)
CAFJ1119832: 4925kg (24%)
PWUJ3315876: 5046kg (24%)
LPSJ8682932: 3567kg (24%)
PHAZ2847054: 5299kg (24%)
VONJ2679769: 5729kg (24%)
BXBU8562083: 4394kg (24%)
YHGZ2156036: 2416kg (24%)
WUFJ2390967: 7283kg (24%)
RCOU6756836: 4828kg (24%)
OFCJ1356222: 6567kg (24%)
RHBU8621861: 2901kg (24%)
CNSZ2601165: 7059kg (24%)
KGDZ7557457: 5603kg (24%)
BLBZ9323605: 5995kg (24%)
QLUU5116668: 5525kg (24%)
MWRU0939111: 6311kg (23%)
RRSU9871612: 6893kg (23%)
JFOZ7995041: 5169kg (23%)
NCXJ4593416: 3130kg (23%)
DLKJ0507050: 3953kg (23%)
XAIJ8921545: 4647kg (23%)
RLGU8633691: 3109kg (23%)
FXNZ6759104: 4513kg (23%)
MBWZ6701890: 6736kg (23%)
HHAJ8382078: 3437kg (23%)
AHMU1593324: 3663kg (23%)
WGKJ3181916: 6870kg (23%)
CJPU0311939: 3318kg (23%)
XCOJ1059983: 5747kg (23%)
WCRZ7948573: 3759kg (23%)
HWWU6919291: 3288kg (23%)
XHCZ8967367: 3251kg (23%)
ZXNZ6489167: 4741kg (23%)
PHNZ3194191: 3454kg (23%)
XHJJ9681287: 4293kg (23%)
TJMJ0295332: 5029kg (23%)
DWQJ5588726: 5623kg (23%)
QWEU5967069: 5250kg (23%)
DIXZ8110088: 3629kg (23%)
NSAJ9291072: 3142kg (23%)
YOXU5375078: 4901kg (23%)
ORJU5742674: 6127kg (23%)
KTRU0883660: 5577kg (23%)
MVAU7789595: 6696kg (23%)
CUWZ2421306: 3060kg (23%)
SHDJ0357466: 3697kg (23%)
VABU9056371: 6640kg (23%)
ZKAZ7644410: 4422kg (23%)
DQUJ9312750: 4962kg (23%)
EDBJ4519317: 5161kg (23%)
PHGU7513035: 3236kg (23%)
JEWJ6329529: 3242kg (23%)
JUUJ4795409: 5805kg (23%)
AATJ8190593: 4079kg (23%)
ZFSJ6364689: 4000kg (23%)
JGFU2620271: 6154kg (23%)
RRYZ7140905: 3828kg (23%)
TUEJ7387950: 5543kg (23%)
HSYZ5797410: 6050kg (23%)
IMVU8193806: 5222kg (23%)
SOLZ1147551: 3657kg (23%)
LBIJ7202731: 3836kg (23%)
HMPJ4261427: 4419kg (23%)
WBTU3891359: 6663kg (23%)
TBZZ8445352: 2740kg (23%)
OAVZ2426697: 6242kg (23%)
RXNU5412450: 3375kg (23%)
LBHU7639816: 4847kg (23%)
GVJU6693655: 2885kg (23%)
NAIZ1569825: 4061kg (23%)
HRYZ6974698: 6074kg (23%)
FXNU5451043: 3125kg (23%)
RBRZ4120419: 4090kg (23%)
WNJU9457617: 5288kg (23%)
NUEJ8875693: 6455kg (23%)
OTFU0793846: 3785kg (23%)
LABZ7522262: 5118kg (23%)
LGLJ5777779: 6138kg (23%)
EOYZ4172264: 6321kg (23%)
JPNU5686163: 6985kg (23%)
LNEZ8221698: 5590kg (23%)
PSYU0122331: 6174kg (23%)
QGQZ6207323: 3739kg (23%)
RJAZ6798122: 6448kg (23%)
LMQJ6048582: 6244kg (23%)
NPJU5761575: 5176kg (23%)
FWNU3322812: 4939kg (23%)
YEOJ4531557: 2533kg (23%)
RPUZ9886782: 5160kg (23%)
QCBJ0340857: 5152kg (23%)
AJSZ1063941: 5543kg (23%)
OVZZ7685339: 5160kg (23%)
MVJU5615201: 5504kg (23%)
OSKZ4394298: 4395kg (23%)
BLFU4197599: 3644kg (23%)
ARKU3488255: 4722kg (23%)
PWFZ0395921: 4068kg (23%)
NMQU3349125: 3389kg (23%)
EQNU5065307: 5175kg (23%)
ORWZ6642361: 5366kg (23%)
HGXJ9944792: 2536kg (23%)
ADBU0984499: 3245kg (23%)
XCFZ5096749: 3086kg (23%)
PQEJ9211003: 3086kg (23%)
MXEU6565121: 4910kg (23%)
KIMU0453304: 5112kg (23%)
WTHU8824329: 3962kg (23%)
AKDJ8547652: 3930kg (23%)
AOSU3007936: 4416kg (23%)
KJJZ8048067: 5083kg (23%)
HGDJ0893575: 5287kg (23%)
XYZZ8239888: 3244kg (23%)
BYUU8793613: 5151kg (23%)
PSHZ9255152: 5280kg (23%)
LSKZ1325725: 3351kg (23%)
OBRZ2760861: 6432kg (23%)
WMDZ1521026: 4135kg (23%)
EPJU0250790: 4104kg (23%)
GLCJ9631219: 5027kg (23%)
MEMJ6760944: 5379kg (23%)
XTSU1098733: 3671kg (23%)
PUZU6857820: 5252kg (23%)
ENDU8440644: 5380kg (23%)
KKGU2677175: 4586kg (23%)
YWRZ0239398: 5712kg (23%)
MBBZ3998631: 3868kg (23%)
XHVZ5820063: 4766kg (23%)
CZZU4452445: 4783kg (23%)
FNRZ7606377: 3413kg (23%)
SRJZ6014710: 5013kg (23%)
JMFJ2912885: 5603kg (23%)
HOUU0865061: 5991kg (23%)
XJLU5446046: 3870kg (23%)
RZKJ6682638: 5297kg (23%)
QFMZ0827390: 5154kg (23%)
ZSZZ0041530: 5231kg (23%)
CNGJ7166532: 5384kg (23%)
CIMZ4849463: 4999kg (23%)
KZHJ8648568: 5343kg (22%)
PCSU7489322: 3569kg (22%)
HGEU7706731: 5824kg (22%)
NIYJ9512535: 4533kg (22%)
WDJZ9439405: 4641kg (22%)
FSBU9266239: 4307kg (22%)
LIDJ5245022: 6288kg (22%)
YNLZ9774824: 4751kg (22%)
SQRZ9854898: 4822kg (22%)
EABJ7941024: 4134kg (22%)
NCTZ8604729: 6180kg (22%)
HTEZ8209809: 5414kg (22%)
GSGZ4901198: 4129kg (22%)
IEGJ1029740: 4730kg (22%)
FTUJ2278599: 4610kg (22%)
LDNU2020405: 3123kg (22%)
MKVZ3377751: 5268kg (22%)
THEU0428753: 6470kg (22%)
TEZU8468158: 6413kg (22%)
AWOU9974940: 5116kg (22%)
BMYJ0623592: 4454kg (22%)
JTKU3955993: 4618kg (22%)
KMNZ0066772: 6439kg (22%)
LOJJ5815886: 5595kg (22%)
RRPZ6499303: 5636kg (22%)
MWKU2970970: 4350kg (22%)
KHZJ1481271: 5330kg (22%)
BRGU2972330: 4308kg (22%)
BFAJ6267471: 4150kg (22%)
SZVU9011500: 3592kg (22%)
AAKJ3599390: 6156kg (22%)
EBJJ3893065: 4461kg (22%)
PFOJ9830412: 2233kg (22%)
BXKZ4788580: 5752kg (22%)
ZQGJ3121241: 4497kg (22%)
NISZ6417482: 5410kg (22%)
LDLZ4555976: 2857kg (22%)
RWDZ1689157: 3277kg (22%)
ETBZ8917369: 2542kg (22%)
CGUZ6385952: 3890kg (22%)
FBPJ6478457: 5802kg (22%)
QABZ4510582: 4795kg (22%)
QBMZ8278046: 4037kg (22%)
ZBUZ1575244: 6021kg (22%)
BGXU2535231: 3925kg (22%)
JWTZ9214092: 6473kg (22%)
LOBJ8271322: 6067kg (22%)
IHNJ9891480: 6159kg (22%)
QEBZ4326255: 4212kg (22%)
HPAJ6106982: 5421kg (22%)
NBQJ5620352: 3937kg (22%)
LIXU3578883: 6597kg (22%)
IJPJ6632967: 5589kg (22%)
ATGZ5664282: 5104kg (22%)
USGU2610476: 2975kg (22%)
DRBU9272327: 5424kg (22%)
HVCU9414277: 4626kg (22%)
IURJ4849568: 4199kg (22%)
AHQU3419959: 5750kg (22%)
FEMZ9444885: 6278kg (22%)
RAZU3247840: 3739kg (22%)
QIVZ5417118: 5063kg (22%)
SPAU1138542: 5554kg (22%)
XNGZ2866584: 5115kg (22%)
WTWZ2301384: 4443kg (22%)
NVFJ0480490: 3305kg (22%)
JZYJ6752774: 4656kg (22%)
SHGU9129597: 5332kg (22%)
NCJU0135822: 3279kg (22%)
RNEZ7278677: 6645kg (22%)
VYJJ7651503: 4971kg (22%)
SYCZ8351004: 4082kg (22%)
NCEJ8174640: 3029kg (22%)
ZBSU2383656: 3534kg (22%)
UACZ2678900: 2816kg (22%)
ZNHJ2682446: 5188kg (22%)
FXTU6185074: 5592kg (22%)
LWMJ9613005: 3538kg (22%)
SDEZ9379558: 4449kg (22%)
UTXU1590761: 4247kg (22%)
NDCU3505089: 3370kg (22%)
SVTJ3839985: 4454kg (22%)
DIVJ4710772: 6433kg (22%)
NMUJ7452587: 5839kg (22%)
IWPZ3042163: 4077kg (22%)
QSAJ4086683: 4007kg (22%)
JHRU5828394: 5374kg (22%)
NOOJ2161314: 4362kg (22%)
NYFZ1115715: 3921kg (22%)
TZPU6990396: 5729kg (22%)
RILJ4778575: 5240kg (22%)
KAIZ6018841: 5713kg (22%)
FRJJ8676358: 6265kg (22%)
ZDIZ6863347: 4118kg (22%)
GROJ5447983: 5985kg (22%)
TLJJ6377619: 3870kg (22%)
XXXJ6882216: 5282kg (22%)
GQHZ1722354: 3934kg (22%)
IFDJ9186951: 4896kg (22%)
GPKU2227985: 5015kg (22%)
FZGU4710915: 4192kg (22%)
PZBJ8882758: 4187kg (22%)
KOJU9213856: 5946kg (22%)
YODZ8411542: 3614kg (22%)
AFOJ7792460: 3355kg (22%)
IRYU1981369: 3009kg (22%)
QBFZ3068781: 3177kg (22%)
LAHZ0681313: 6339kg (22%)
KKTU8860018: 3469kg (22%)
TSPU6209707: 4790kg (22%)
IRRZ8790121: 4425kg (22%)
JGKZ6777736: 2768kg (22%)
ROIU2090425: 5911kg (22%)
RXYU5450552: 4912kg (22%)
WOPJ9800928: 4085kg (22%)
ZMGU4151895: 3335kg (22%)
VISJ8149780: 4266kg (22%)
NEOU1422365: 6565kg (22%)
EYOJ5230357: 2939kg (22%)
BGYJ3269142: 4599kg (22%)
NNPU3401681: 3153kg (22%)
GVTJ5257680: 4434kg (22%)
SSBU4881443: 6488kg (22%)
MFVJ6259122: 6508kg (22%)
HPOZ7489228: 4033kg (22%)
ISSU9034650: 4276kg (22%)
KCFJ4370985: 5124kg (22%)
IPMU1367197: 6110kg (22%)
PDBU4680534: 5127kg (22%)
UHUU4931993: 4939kg (22%)
HZAJ8606503: 4397kg (22%)
WOIU3118339: 4437kg (22%)
GEUJ5963974: 4647kg (22%)
KOWZ4870165: 4541kg (21%)
URHZ8427359: 5662kg (21%)
LJYJ4969672: 3998kg (21%)
HMDJ4095849: 4071kg (21%)
NTQJ6994163: 4257kg (21%)
DNKJ3881050: 3392kg (21%)
MGEZ2655755: 3475kg (21%)
GRJU3347081: 6198kg (21%)
XMHU3766949: 2207kg (21%)
YCLJ4078429: 4956kg (21%)
ESTU5995456: 5536kg (21%)
SDZU8428527: 3340kg (21%)
KHHU7888987: 4526kg (21%)
BIMU5123444: 5104kg (21%)
SLKZ1974618: 3542kg (21%)
OIWJ6498471: 3842kg (21%)
OREJ5847608: 3829kg (21%)
UAKJ8048138: 4187kg (21%)
XQVZ4487947: 3634kg (21%)
DOLU2999250: 4638kg (21%)
MWHZ4829612: 4802kg (21%)
LCPU2713455: 6142kg (21%)
YNNJ0798377: 4718kg (21%)
DUKZ6371580: 3889kg (21%)
EHQJ5374982: 4591kg (21%)
HRJJ2481069: 5979kg (21%)
ZHPU1547254: 3112kg (21%)
DZUZ7921547: 4163kg (21%)
IMVU4226908: 3061kg (21%)
IPYJ5211582: 4720kg (21%)
WTGZ5064942: 2787kg (21%)
YGMU6000550: 4850kg (21%)
KHRU7997747: 4796kg (21%)
BQKJ7916524: 5021kg (21%)
EITJ7016272: 2839kg (21%)
WULJ1513797: 4794kg (21%)
OVVZ4643967: 5571kg (21%)
YGMJ5660411: 4734kg (21%)
DKQU2269497: 3599kg (21%)
XVWJ6103212: 3506kg (21%)
LNOU7655354: 4217kg (21%)
YCFZ5513658: 4383kg (21%)
KYPJ3166982: 3126kg (21%)
OVFJ7855189: 2355kg (21%)
IJMU5321838: 3866kg (21%)
RASZ3000225: 4948kg (21%)
JORZ3961169: 5099kg (21%)
DOLU2482397: 4324kg (21%)
MIWZ2395742: 3573kg (21%)
JVUZ8403248: 4242kg (21%)
QAXU0340811: 5402kg (21%)
LLNU6882577: 3881kg (21%)
GRSZ0585650: 4312kg (21%)
KIQU3860003: 4257kg (21%)
ISXZ3423417: 4755kg (21%)
EFXZ2454557: 5953kg (21%)
HOWZ8369362: 5383kg (21%)
NWVJ7436441: 4541kg (21%)
ZJKZ0434123: 2431kg (21%)
CPWU0429908: 3972kg (21%)
THPU2390927: 3857kg (21%)
OQKU9664937: 5855kg (21%)
HGIJ3181582: 2325kg (21%)
GRZU0665365: 4551kg (21%)
AYBZ7488881: 3635kg (21%)
XJFJ2743674: 3421kg (21%)
ENQU6554291: 3713kg (21%)
WXCU6502799: 3599kg (21%)
UWUU7670631: 5202kg (21%)
QCTJ4908378: 4018kg (21%)
SHZU8334569: 5856kg (21%)
WUPJ6332745: 4660kg (21%)
KLEU3442688: 6243kg (21%)
YUWJ9650361: 2745kg (21%)
TBIU6862942: 4833kg (21%)
PBRU7104007: 2615kg (21%)
EYGJ3835849: 5947kg (21%)
LSGJ3065582: 6168kg (21%)
NUFZ3963673: 2662kg (21%)
FIGZ2702192: 4900kg (21%)
UCTZ2295257: 3332kg (21%)
PBFJ2156715: 5525kg (21%)
AFLU9987862: 2161kg (21%)
WJEU2999953: 3018kg (21%)
IICZ2141842: 4076kg (21%)
TXXJ7296535: 4986kg (21%)
CWIU1967649: 6268kg (21%)
ZKCU0774142: 4691kg (21%)
JSBZ2245424: 4980kg (21%)
NYCU4628678: 3476kg (21%)
UUFU5179264: 5269kg (21%)
YLIJ5134842: 4458kg (21%)
XAZZ5458185: 4411kg (21%)
RPYZ7183515: 3590kg (21%)
KGZJ2805930: 2892kg (21%)
YUXU0580515: 3734kg (21%)
CFJJ5148432: 3387kg (21%)
LKWZ0901500: 5418kg (21%)
JHHJ5426705: 5581kg (21%)
VITU8353476: 4163kg (21%)
SQHJ1971976: 5987kg (21%)
OEKJ9496441: 4267kg (21%)
ILQZ6625777: 6053kg (21%)
EFBZ0588307: 4735kg (21%)
PQJU1825844: 4430kg (21%)
EEGJ5510669: 6029kg (21%)
XZCJ9823407: 3463kg (21%)
DYKJ9745757: 6048kg (21%)
DDNJ5458262: 6012kg (21%)
IISU4021869: 4095kg (21%)
IWRZ1258560: 4715kg (21%)
GBDU5580502: 4244kg (21%)
DIOU1153960: 4550kg (21%)
KVQU4764299: 3670kg (21%)
MMXU6625541: 3407kg (21%)
GUDZ2590691: 2925kg (21%)
TCJZ2518868: 4720kg (21%)
XLGJ1525195: 2697kg (21%)
JCYU0412907: 2714kg (21%)
RJKZ8451240: 2494kg (21%)
CZMU3897905: 4605kg (21%)
ZXGU3449928: 3738kg (21%)
WDCJ5083181: 4414kg (21%)
ZHPZ6023298: 3015kg (21%)
MHQZ8444844: 5707kg (21%)
XWRZ7181888: 3150kg (21%)
REWU4976715: 5435kg (21%)
UWKJ0019432: 4022kg (20%)
KTPU3356605: 3736kg (20%)
OHYZ4093360: 3575kg (20%)
KKKJ2619230: 4474kg (20%)
WANJ7816259: 4188kg (20%)
ZAXU4328512: 4774kg (20%)
WJQU3281012: 4278kg (20%)
IMYZ7464724: 4112kg (20%)
VDAU1032405: 4713kg (20%)
JIBU7449320: 3194kg (20%)
NJVZ6476342: 4534kg (20%)
OPIJ4088612: 4392kg (20%)
SQOZ6687443: 4349kg (20%)
NTAJ4555611: 4773kg (20%)
RDDU2458534: 2556kg (20%)
VTHJ1803263: 4535kg (20%)
KOUJ3651046: 4711kg (20%)
ETFU1742584: 4977kg (20%)
NSTU5640900: 4911kg (20%)
PEAU6951277: 4719kg (20%)
GYKZ5149149: 3175kg (20%)
VPIJ5613281: 4806kg (20%)
NGYU0460638: 3558kg (20%)
QBDU2513959: 3326kg (20%)
NIYU7378413: 4017kg (20%)
RDJU9651650: 4881kg (20%)
RMAJ3246217: 3106kg (20%)
XLGJ1752530: 5408kg (20%)
ZTGU2954351: 4294kg (20%)
JCXZ6839341: 5153kg (20%)
SANJ0563132: 5289kg (20%)
RBAZ1269346: 3042kg (20%)
TNSU0472603: 4178kg (20%)
KLFZ2202959: 2994kg (20%)
XWCJ6664398: 4307kg (20%)
QIAZ1795262: 3643kg (20%)
CBCJ0222519: 5004kg (20%)
GTTU2770067: 5453kg (20%)
KDDZ8864941: 5616kg (20%)
YTRJ7051048: 2442kg (20%)
OOBJ1709837: 3743kg (20%)
KGTZ7986824: 4916kg (20%)
ELVJ4616639: 2887kg (20%)
AWHZ7039146: 3799kg (20%)
NAVJ4293587: 4952kg (20%)
HHEU1217662: 3189kg (20%)
YTXU7545904: 3825kg (20%)
PSHZ1265839: 4511kg (20%)
WSRU7159586: 4921kg (20%)
SRQJ5325822: 3840kg (20%)
NTEU7850368: 3037kg (20%)
QXZJ2712555: 4079kg (20%)
KFDZ7703573: 4618kg (20%)
FPYJ3014477: 3433kg (20%)
GGFZ7611206: 5735kg (20%)
BWIJ4924690: 4705kg (20%)
EXAU3351220: 4247kg (20%)
RNQJ0411082: 2762kg (20%)
ANCU9282014: 3161kg (20%)
NXKU5623421: 3092kg (20%)
VOOZ9963402: 4650kg (20%)
NFMZ1618988: 2939kg (20%)
QEAU7155125: 3811kg (20%)
LYYJ6483040: 5354kg (20%)
OZDZ5626517: 6031kg (20%)
SHYJ8241043: 4820kg (20%)
IZIJ4445356: 4871kg (20%)
FQHJ3544907: 4502kg (20%)
ZLWZ5562337: 5386kg (20%)
AZBU6433461: 3526kg (20%)
LEVJ8353335: 5216kg (20%)
GPWU7362427: 3078kg (20%)
YJDJ2227203: 5605kg (20%)
UUCJ8554758: 4282kg (20%)
LSPZ6869726: 5205kg (20%)
THUU5028311: 4665kg (20%)
AUYZ5029334: 4475kg (20%)
AHVJ4630363: 4164kg (20%)
ZALU3489363: 2652kg (20%)
QZGZ2271392: 4987kg (20%)
RQXJ4991776: 4123kg (20%)
ZNRJ6774890: 2762kg (20%)
KOHZ4741142: 3543kg (20%)
SRGU0131596: 2686kg (20%)
OJZU9733630: 3305kg (20%)
BYVU8767726: 5888kg (20%)
SHTJ0755755: 3480kg (20%)
SNGU3105951: 4032kg (20%)
VXOZ8728192: 5322kg (20%)
IWFZ5628646: 4474kg (20%)
ROMZ2995702: 3722kg (20%)
GZBJ7690741: 3507kg (20%)
YYCU0486238: 4888kg (20%)
ERFU4872542: 4799kg (20%)
MCYJ1907379: 3785kg (20%)
XGOU3766795: 4621kg (20%)
RALJ5096984: 5698kg (20%)
GMVJ0802884: 5073kg (20%)
RWOU6851032: 3415kg (20%)
WJQZ6533051: 4793kg (20%)
NOIU3157237: 4578kg (20%)
GQYZ3289874: 3363kg (20%)
PVJJ1070955: 6058kg (20%)
BZPU7745527: 5084kg (20%)
CHCZ2057409: 5034kg (20%)
PATU9572409: 3121kg (20%)
ESTZ8793406: 3056kg (20%)
OZEZ2214726: 2461kg (20%)
MZKJ6619989: 3403kg (20%)
DXPZ6633355: 4912kg (20%)
LAOJ3070447: 4824kg (20%)
LEVJ5184531: 3636kg (20%)
TUQZ4663773: 4674kg (20%)
WTJJ6929518: 3848kg (20%)
YCVJ1182245: 5686kg (20%)
NBNZ2860401: 2872kg (20%)
CYHJ2641512: 3850kg (20%)
KPQJ5378430: 3266kg (20%)
WAUU2086051: 2897kg (20%)
ZHLU6429541: 3174kg (20%)
QQPU0762757: 4503kg (20%)
VNPU6508092: 3640kg (20%)
KLMJ0364723: 4956kg (20%)
HDJZ2646433: 3500kg (20%)
XXBJ3918798: 5329kg (20%)
KMVU7017152: 4344kg (20%)
SOQJ9946287: 5308kg (20%)
PJVZ9751439: 2897kg (20%)
JGFJ2085367: 3969kg (20%)
GCLU2173665: 3838kg (20%)
SPAZ6627915: 5621kg (20%)
JWOJ4029848: 4764kg (20%)
GHXU5446251: 4649kg (19%)
HEEZ8818595: 4486kg (19%)
KCGZ6865541: 4874kg (19%)
FCXZ0735352: 4028kg (19%)
WXGU0034225: 3047kg (19%)
TZKU3997073: 4813kg (19%)
QTXZ6928356: 3365kg (19%)
SQCU3041944: 4088kg (19%)
KIEZ9777626: 1962kg (19%)
YCOZ8950282: 4637kg (19%)
PUZZ0286433: 5060kg (19%)
KRXU4906038: 2903kg (19%)
BILJ0047989: 2594kg (19%)
QPQU2874961: 3893kg (19%)
UQHU5161269: 4015kg (19%)
WXBZ2694775: 2155kg (19%)
ORRJ4984274: 3386kg (19%)
PYCJ0446742: 4132kg (19%)
TQVZ5084079: 5187kg (19%)
NYKJ9065903: 4576kg (19%)
AUDZ5193560: 3865kg (19%)
DLWU1399172: 3091kg (19%)
JGDZ2672838: 5469kg (19%)
YAXZ3657081: 4811kg (19%)
ZTYZ7910659: 3882kg (19%)
EVQU2574069: 4755kg (19%)
IABZ8357311: 3542kg (19%)
HCIZ8665763: 4347kg (19%)
IFVJ2455450: 3949kg (19%)
THLU2213235: 3797kg (19%)
JUSZ5907908: 4358kg (19%)
DZRU2611029: 5054kg (19%)
POZZ5177877: 2680kg (19%)
YUJU4035186: 4420kg (19%)
GUOU9959109: 4495kg (19%)
GWLU8852835: 5246kg (19%)
DKIJ2701463: 2520kg (19%)
AYEU0618973: 5324kg (19%)
WUQJ8873798: 5025kg (19%)
NUMJ5898329: 4377kg (19%)
TPYZ0628740: 2812kg (19%)
TORZ4439300: 5439kg (19%)
UONZ4165359: 3161kg (19%)
CBUJ8206329: 4108kg (19%)
JKPZ7212792: 4592kg (19%)
XBPU3353760: 5710kg (19%)
MREJ3531771: 4601kg (19%)
LGOZ0471016: 3459kg (19%)
JFOU1109683: 3750kg (19%)
ADQZ2917798: 3775kg (19%)
JAQU6246909: 4486kg (19%)
JHEZ5677142: 4124kg (19%)
VMJJ3126580: 3745kg (19%)
MJVZ6426151: 3951kg (19%)
FNWU6619175: 3233kg (19%)
ZDAZ6778983: 3439kg (19%)
FFQJ8625319: 5322kg (19%)
VAFJ7749872: 3962kg (19%)
